hour,weekday,floor_int,temperature,occupancy,power
6,5,3,68.5768294223519,1,50.9791553468385
6,5,4,69.5789969308036,1,34.9694923429342
5,5,1,68.185421282785,0,43.8804548167755
5,5,3,68.5950532513995,2,49.9340953282444
5,5,4,69.5810735274334,1,35.099148432033
5,5,2,68.5307938098908,1,43.2865292150091
5,5,3,69.1547782365666,0,50.8290245499375
5,5,4,69.6171864100865,1,35.4158514467563
4,5,2,69.4245045344035,1,42.132789042611
4,5,3,68.7927037616109,1,50.2460972697081
4,5,4,69.6528224555814,0,34.8715869348744
4,5,1,68.6304076512655,1,54.4443529256387
4,5,2,68.8069546063741,3,54.0969800957246
4,5,3,69.297369713007,1,62.679057112633
4,5,4,69.6812547177685,1,45.5586996086931
3,5,1,69.0917025783606,7,58.825977125729
3,5,2,69.4699848810832,4,61.0815606816323
3,5,3,69.0430248171784,3,68.8273733356618
3,5,4,69.6252004662339,1,51.5579966917867
3,5,1,69.656270077354,6,56.232295515656
3,5,2,69.0318672657013,4,57.3439226084738
3,5,3,69.263530864272,3,63.9715365086158
3,5,4,69.6602831470723,1,47.6653037443466
2,5,1,68.9300748590837,7,54.7625726016995
2,5,2,69.7617920557658,6,58.0588269930158
2,5,3,69.2637870256291,11,65.015442429285
2,5,4,69.7916476969816,3,48.4136458096618
2,5,1,68.6644097211068,7,53.8837384032595
2,5,2,69.1123441378275,5,54.2328852762512
2,5,3,69.1599847660508,10,63.8914238192883
1,5,1,69.6526420325564,31,67.3495008911996
1,5,2,69.8481191635132,5,67.2663340793515
1,5,3,69.6286527500596,11,77.2067430603784
1,5,4,70.2362516753528,5,59.4815177169803
1,5,1,69.4932027448688,52,71.120137450227
1,5,2,68.8541856686274,12,72.0822258430417
1,5,3,69.3807726571726,21,78.4457890626218
1,5,4,70.302624293736,5,59.0694209512731
0,5,1,68.6352464859946,59,70.1937449719699
0,5,2,69.9442841847738,16,73.501487335976
0,5,3,69.5766355825025,34,79.0649446088064
0,5,4,70.3553977499203,2,59.8338069830206
0,5,1,69.4458596748218,78,76.2115875173768
0,5,2,69.2746517817179,104,78.797248076502
0,5,3,69.5724685136662,39,87.4114310047589
0,5,4,70.4486266155632,7,66.9408250581764
23,4,1,69.8452984993918,48,62.0724095308833
23,4,2,70.1926175435384,25,63.7108719148819
23,4,3,69.6044829168985,36,70.5780216212297
23,4,1,68.7073259562777,57,97.2481520420988
23,4,2,69.1953420321147,42,99.4755671579042
23,4,3,69.6339812611425,53,108.92761989162
23,4,4,70.5832514860192,12,88.7909406882536
22,4,1,69.3913402891996,38,82.6704261949926
22,4,2,69.9394215901693,41,86.64707675713
22,4,3,69.7349803392277,36,93.7326512772124
22,4,4,70.6330773489816,16,73.6472820273193
22,4,1,70.1334208438271,22,79.6408927413868
22,4,2,69.801296154658,52,78.8853587898193
22,4,3,69.9255668728851,27,84.6219780298998
22,4,4,70.6734679864377,10,65.9748330724542
21,4,1,69.4513084679319,43,72.7408051996899
21,4,2,69.9348380406698,55,74.2904512431414
21,4,3,69.8552178227624,18,83.7206123732612
21,4,4,70.7194357112962,14,61.7976189849142
21,4,1,69.1570489783036,39,97.3481833639671
21,4,2,69.2419538180033,28,100.995046375145
21,4,3,69.6926959725313,16,113.842148728407
21,4,4,70.7701803713429,18,89.3061817071575
20,4,1,70.0166433233964,48,97.3714904890221
20,4,2,69.428191947937,47,98.7009777305939
20,4,3,70.0528545379639,35,112.931289662578
20,4,4,70.7960345209861,22,86.0784773669438
20,4,1,69.6529483460543,52,140.470943712106
20,4,2,69.6547971407572,62,141.778840229323
20,4,3,69.6160093351852,34,156.231102326768
20,4,4,70.7749769249741,19,130.525777236966
19,4,1,69.0888127611395,88,133.136412686319
19,4,2,69.4894513448079,104,133.84770045511
19,4,3,70.0304726001828,65,147.452156936692
19,4,4,70.6656596903898,36,121.113795005425
19,4,1,69.8402289674993,100,124.480730645882
19,4,2,69.7528906504313,95,124.141751967429
19,4,3,69.5734873483347,70,136.628869545879
19,4,4,70.5229106046716,28,110.23927153548
18,4,1,70.1037502623441,98,125.648095149372
18,4,2,68.8884435335795,103,121.799382922763
18,4,3,69.7815506513729,66,138.819459176564
18,4,4,70.4360582001355,30,111.084715049481
18,4,1,68.8511110272324,76,77.8692988406983
18,4,2,69.6351835250855,108,77.5638260341366
18,4,3,69.4784517509993,77,94.676981607161
18,4,4,70.3827822938257,27,66.8710538747255
17,4,1,69.499277616802,45,107.419002664159
17,4,2,68.9550896962484,98,105.419558857917
17,4,3,69.3086161946141,84,119.741128629481
17,4,4,70.3250058232522,26,92.3592494537006
17,4,1,69.8894807246693,65,107.767455507041
17,4,2,70.1783740997314,87,107.230811617308
17,4,3,69.5485119486964,70,118.216136774427
17,4,4,70.3200305238062,22,91.3185907886364
16,4,1,69.4712033522757,60,116.298694932339
16,4,2,69.8084758440653,56,113.96973679887
16,4,3,69.4766925102057,57,123.595314034028
16,4,4,70.3036147137077,24,99.0000904238841
16,4,1,69.5441640887344,117,92.7322837029642
16,4,2,69.9114723841349,119,92.357894940913
16,4,3,69.5868180297142,111,97.3623676924326
16,4,4,70.2478221971162,34,76.2558755315258
15,4,1,70.1106517858673,77,86.7744278372556
15,4,2,69.4367514292399,68,84.2074875065882
15,4,3,69.2206694580788,63,91.1878298712836
15,4,4,70.1956562898597,35,69.8337850354146
15,4,1,70.0671578122858,157,103.192544648278
15,4,2,69.6113836924235,140,104.278883934108
15,4,3,69.4787155417509,103,108.627539876499
15,4,4,70.1617981268435,50,87.3629349019902
14,4,1,69.5391256767407,169,104.604351397633
14,4,2,69.7712757746379,67,104.820486430108
14,4,3,69.405058306317,62,109.275341268163
14,4,4,70.0800412236428,26,88.759961030999
14,4,1,69.0674135643139,272,93.6658533081936
14,4,2,69.1209570884705,124,93.7961499867088
14,4,3,69.2659411763036,89,98.6640063716623
14,4,4,69.9875679794623,28,77.6257881206111
13,4,1,70.0624769779674,72,83.5201950014161
13,4,2,69.0137040456136,52,83.4742735728214
13,4,3,69.3762720684672,60,88.6306732949743
13,4,4,69.8903972080776,7,68.5318628068781
13,4,1,69.4993918569464,70,78.3524654387147
13,4,2,69.3644616444906,67,80.3022345640347
13,4,3,68.8223096714463,67,84.817735440738
13,4,4,69.8172224395129,7,64.5718370587565
12,4,1,68.7633452164499,43,92.8324827925826
12,4,2,69.2106528600057,48,91.5347298983543
12,4,3,69.0087718963623,29,95.0635679216066
12,4,4,69.7497516554229,15,78.0275383527623
12,4,1,68.0109035926953,72,81.9164709912729
12,4,2,68.973097038269,66,80.0984123978415
12,4,3,68.6736934573151,32,84.4284487265977
12,4,4,69.6167537144252,4,67.8410550584085
11,4,1,69.1943165293911,32,100.122797242075
11,4,2,68.4648144404093,9,92.9396706930711
11,4,3,68.6094003278156,22,99.170502362831
11,4,4,69.5128488346022,10,88.8176218511071
11,4,1,69.2409930312843,3,69.8335891391907
11,4,2,68.8373051961263,1,66.1229024755594
11,4,3,68.3610712982887,0,72.6800813862064
11,4,4,69.2788593525789,4,59.1936423580628
10,4,2,68.9831022898356,1,34.5200567795982
10,4,4,69.2870133847606,1,27.5051857110957
10,4,1,68.4839674297132,0,44.4061589482662
10,4,2,68.2510618845622,1,42.3812243136999
10,4,3,68.2468562015267,0,49.6127737154675
9,4,1,69.0831677620871,0,44.0942668928401
9,4,2,68.7701625823975,0,42.2062502377303
9,4,4,69.4712501058773,1,35.2020281905061
9,4,1,68.2212686371385,1,54.611240399885
9,4,2,68.5978193283081,0,53.6562262444058
9,4,3,68.6807286905688,0,59.1599305951968
9,4,4,69.4884365626744,2,45.7086082239402
8,4,1,68.4355078245464,1,44.565109762334
8,4,2,68.5403074264526,0,43.1834582215815
8,4,4,69.5099101942413,3,35.0565571923507
8,4,1,69.1665432578639,1,54.186803865101
8,4,2,68.7916430155436,0,52.791848894296
8,4,3,68.6750194194705,0,60.2128696686123
8,4,4,69.5076047157755,1,45.5833914643445
7,4,1,68.4416430623908,1,33.4080488687905
7,4,4,69.5550454587353,1,24.667598400556
7,4,2,69.0082508722941,1,44.0197975077972
7,4,3,68.4482007581134,1,51.310735419429
7,4,4,69.5486327969298,1,35.2353913544866
6,4,1,69.3214830097399,0,44.0147405076641
6,4,3,68.8563165886458,1,50.3833638226424
6,4,4,69.5894733351104,1,34.9696873347493
6,4,2,69.3211188634237,1,41.0164483475673
6,4,3,68.4610387225484,1,50.6271188446553
6,4,4,69.5835012319137,1,35.0867670846055
5,4,1,68.3054230756927,1,55.1854811668163
5,4,2,68.356366109848,2,51.5437842641259
5,4,3,68.7127595058707,2,61.6552838514035
5,4,4,69.6167683504066,1,45.9455533679866
5,4,1,69.3291569090726,1,34.2699269878212
5,4,4,69.5919187117596,1,24.8351112878008
4,4,2,69.1885423501333,1,41.1188223085046
4,4,3,68.7975093930267,1,51.4396100961458
4,4,4,69.6481022737464,0,35.3437365398131
3,4,1,69.4646986576549,14,58.9787200549617
3,4,2,69.6686990102132,9,60.2644216895569
3,4,3,68.86503618817,10,70.2731600383995
3,4,4,69.7254195699886,3,51.2531356521649
2,4,1,68.4680337905884,15,67.8244287904527
2,4,2,69.0098800023397,8,71.5364589411474
2,4,3,69.4893655998762,20,78.8379713266622
2,4,4,69.8182906325982,9,60.2617669311876
2,4,1,69.0427640948379,9,83.0601685921429
2,4,2,69.7406944910685,23,87.100724638789
2,4,3,69.0918743222259,29,95.3440303957032
2,4,4,70.1941123495297,3,76.950373502943
1,4,1,69.6039695070501,14,84.1962437947514
1,4,2,69.3008819580078,31,91.3432892836863
1,4,3,69.3797587904819,29,96.3976794236223
1,4,4,70.2540935594208,2,77.0462436472881
1,4,1,68.8823329858613,15,88.5216778515314
1,4,2,69.9411927541097,29,93.1143492984993
1,4,3,69.3359834981519,29,98.0685561368009
1,4,4,70.2897296827667,9,78.3448537221702
0,4,1,68.8694587925024,25,81.5366811094573
0,4,2,69.6193685531616,74,83.8689971911954
0,4,3,69.4395386451899,36,89.9862995685835
0,4,4,70.3772774521185,6,68.6132213301898
0,4,1,69.5860447130705,69,85.6656149059127
0,4,2,69.6485188484192,124,87.0296132316871
0,4,3,69.4491938213969,51,92.7088199755817
0,4,4,70.4322989327567,11,70.39242471545
23,3,1,69.8094561392801,56,83.8231723940407
23,3,2,69.9163301467895,66,85.9661921882944
23,3,3,69.5557189763978,47,92.0193299008533
23,3,4,70.4741382209622,8,70.061452562717
23,3,1,68.7174111918399,55,82.484700352361
23,3,2,69.1059199174245,50,86.9536476842477
23,3,3,69.4145613382029,45,91.3729277016246
23,3,4,70.5604098573023,5,70.1432797482703
22,3,1,69.6475141424882,48,103.953757564246
22,3,2,69.8125769297282,40,107.85051054362
22,3,3,69.7438978150833,36,113.135696256446
22,3,4,70.6155133928571,11,91.2571897324233
22,3,1,69.7701001083642,49,101.448539321806
22,3,2,69.4228264490763,29,103.029128362919
22,3,3,69.7413028450899,33,112.538125557039
22,3,4,70.6644368074378,15,87.6160209564841
20,3,1,70.0314407348633,72,112.405830025673
20,3,2,69.829016939799,38,113.532256797189
20,3,3,69.8441530272018,63,120.579774694634
20,3,4,70.6849788743622,28,95.8270200077677
20,3,1,69.7762210243627,65,101.066059942939
20,3,2,69.4281041463216,57,103.589009103016
20,3,3,69.7699284220851,68,113.527054253937
20,3,4,70.6390334148796,11,86.6588797866425
18,3,1,70.2133779023823,142,95.8403692095308
18,3,2,69.57371190389,75,93.8746932594804
18,3,3,69.6072521653286,73,105.231202779658
18,3,4,70.4304521521743,19,76.8454711989325
18,3,1,70.2263123361688,172,97.8700119672576
18,3,2,69.0997245470683,98,95.8948595268885
18,3,3,69.18928310483,127,109.233520997775
18,3,4,70.4031753540039,31,80.3404297109519
17,3,1,68.8299155988191,188,111.392131085653
17,3,2,69.731369527181,107,114.409091100941
17,3,3,69.77797867531,97,125.068110932451
17,3,4,70.3765981246014,48,97.3503456608159
17,3,1,69.4791893540767,88,114.582349938893
17,3,2,69.2355940500895,71,113.664474699966
17,3,3,68.8949136345885,61,124.15857217391
17,3,4,70.3754152570452,27,96.2700884256337
16,3,1,70.1162062527841,101,100.819382458547
16,3,2,69.5571269353231,97,101.848246584501
16,3,3,68.9731961461001,49,112.615534880548
16,3,4,70.3372889927455,17,84.8653362376208
16,3,1,69.5526176586486,116,106.384670431173
16,3,2,68.9384433746338,100,102.881278865185
16,3,3,69.7632024010947,82,113.305547847674
16,3,4,70.2688481856366,41,87.8853177131969
15,3,1,68.7878540105987,118,116.9200003531
15,3,2,69.5999490102132,60,115.209290551225
15,3,3,68.9093944194705,119,125.774761761364
15,3,4,70.2329400510204,27,100.09080555648
14,3,1,69.8713208917986,105,91.5782801491732
14,3,2,69.313786315918,57,92.3677864709462
14,3,3,69.0351487204086,48,98.553193678963
14,3,4,70.1112376621791,26,73.9617949645908
14,3,1,69.8316645036664,108,98.6660859933472
14,3,2,69.6152413686116,78,101.599912827311
14,3,3,69.0063947633255,67,107.656356023217
14,3,4,70.0833723107163,12,83.2988520225044
13,3,1,69.0840413946854,90,104.637195021118
13,3,2,68.9256279309591,105,104.799597747828
13,3,3,69.2056655883789,81,110.513618544152
13,3,4,70.0429397894412,6,87.9996021839033
13,3,1,68.6976888890852,99,94.060779944266
13,3,2,69.2083122253418,83,94.8831598835241
13,3,3,68.5948991997297,55,98.9886103237513
13,3,4,69.9580769441566,20,77.5140451820625
12,3,1,69.4218668352094,53,106.034432322951
12,3,2,68.5971381187439,43,106.03435020335
12,3,3,69.1206896138746,34,109.397845541011
12,3,4,69.8456819495376,7,88.7804911100538
12,3,1,69.5938481113367,56,94.3068588563765
12,3,2,68.9382692972819,55,93.0566960325523
12,3,3,68.3710528085398,50,97.6968930015573
12,3,4,69.7734426381637,9,79.4959877688379
11,3,1,68.5340929867928,45,105.571835025825
11,3,2,68.263556543986,32,95.6748017351201
11,3,3,68.0357438908067,18,104.98121050917
11,3,4,69.6387199868961,15,92.4194371689809
11,3,1,68.6580954099956,6,76.7545131100924
11,3,2,68.6764441172282,0,71.6110609057941
11,3,3,68.997594877731,0,80.5732540012978
11,3,4,69.3711798531669,3,67.051132821216
10,3,1,69.3010806033486,1,56.6420488580043
10,3,2,68.1903469085693,0,52.7195992890192
10,3,4,69.398032752835,2,47.4840711147262
10,3,3,67.834442005601,0,32.1695370423622
9,3,3,68.7013849214066,0,47.559599626984
9,3,4,69.5101252964565,1,33.329974283406
9,3,3,68.4444732222446,2,31.8145619839925
8,3,1,69.5749650921738,0,68.7920132632717
8,3,2,68.7751834233602,0,67.3163641509018
8,3,3,69.2750258334847,0,75.2253191679483
8,3,4,69.4980868903958,1,61.0090367113589
8,3,1,69.7413838704427,0,71.2050959439657
8,3,2,69.0112971623739,0,70.5505322494719
8,3,3,68.17465644659,0,77.5435177779291
8,3,4,69.5203668244031,0,63.0378805304936
7,3,1,68.5790858519705,0,56.4982638911315
7,3,2,68.5380795796712,1,55.2084379233856
7,3,3,69.0509042518083,1,63.4773914340039
6,3,1,69.4765644408109,0,41.6219452385412
6,3,3,68.3426946595658,2,47.6660287577979
6,3,1,69.6937486079701,0,39.7248536513071
6,3,3,69.0450616437335,1,47.1035924913594
5,3,1,68.6153327624003,0,39.5257720365626
5,3,3,68.2706536803135,2,46.0710149475053
5,3,3,68.8326842064081,0,47.9079201009881
5,3,4,69.6186076572963,1,32.5963694979146
4,3,2,69.0699858983358,0,54.3577464290138
4,3,3,69.1967410154121,1,63.6914295518363
4,3,4,69.6528977374641,0,47.7967715199629
4,3,1,69.2233454386393,4,59.5674363205326
4,3,2,69.3191248575846,2,62.151174933475
4,3,3,68.5220701306365,1,67.5182457444025
3,3,1,68.5554606621725,3,60.7680850764373
3,3,2,68.9709161758423,4,68.1208915430689
3,3,3,69.2544600908146,4,71.0947338619662
2,3,1,69.8179274441903,17,69.5823644804186
2,3,2,68.7924709479014,18,76.1721392627223
2,3,3,68.770350655844,20,80.9048815288115
2,3,4,69.7014345441546,1,60.1948227245011
2,3,1,68.762186301382,10,88.739653756551
2,3,2,69.8866607030233,16,95.4496214142418
2,3,3,69.3432777537856,16,101.408219922654
2,3,4,70.0681929296377,2,79.4608083152852
1,3,1,68.9060295339216,18,80.7113809853327
1,3,2,69.0284286022186,23,88.3209047038108
1,3,3,68.8711824638899,24,91.929212653893
1,3,4,70.0760605481206,5,71.8891617284389
1,3,1,69.8246581763552,22,90.9154424044827
1,3,2,69.2726905822754,27,95.9163998161966
1,3,3,69.7516577077466,27,99.6423945766292
1,3,4,70.1086357272401,9,79.7542323340022
0,3,1,69.759167587548,28,83.7490656005102
0,3,2,69.1286724090576,45,86.6972062442801
0,3,3,69.2589350633843,22,92.2624259880104
0,3,4,70.1339262358996,9,71.378487910406
23,2,1,69.8576494183457,42,90.8409471690829
23,2,2,68.8918184757233,48,96.8322257736872
23,2,3,69.0433037780052,46,103.494647791202
23,2,4,70.2224938528878,12,79.6801086227351
22,2,1,69.7618242230332,45,82.0673969862692
22,2,2,69.7118085861206,47,88.8359302316967
22,2,3,69.9743037556493,64,95.2868518678006
22,2,4,70.2770281421895,18,72.108266514173
22,2,1,68.7526887718,25,93.4877692090813
22,2,2,69.342581431071,42,97.6477296892554
22,2,3,68.9259267407794,60,104.456462621398
22,2,4,70.2913731166295,12,81.0720225212281
21,2,1,69.5467466387832,36,85.803287294897
21,2,2,69.3270414352417,41,93.1540636678401
21,2,3,69.7705994983052,66,103.692663259135
21,2,4,70.2985970633371,13,77.1654699927894
21,2,1,69.6875234905042,41,111.159187455516
21,2,2,69.4902960459391,39,115.306562279671
21,2,3,69.2601818151252,42,126.971163837559
21,2,4,70.3314509489098,16,98.300227034546
19,2,1,70.0934627599884,103,94.267389389599
19,2,2,69.5886203765869,90,92.5178284185531
19,2,3,69.7165846713754,52,105.70123217089
19,2,4,70.2793418728575,27,75.0072735620197
18,2,1,69.1874768441184,101,97.7659624521621
18,2,2,68.9316100597382,99,96.7125071072951
18,2,3,68.7718838536462,60,109.861904351332
18,2,4,70.233739424725,28,81.0392869717325
18,2,1,69.1057731896116,100,91.4786412554677
18,2,2,69.1962558746338,123,94.3791073748725
18,2,3,69.3879305373791,68,107.483774606779
18,2,4,70.201965954839,50,77.8267587440787
16,2,1,68.8789866598029,94,124.610118955199
16,2,2,68.9557846069336,84,125.999763709318
16,2,3,69.349497418071,68,135.609976180975
16,2,4,70.1112745635364,50,111.378109562473
16,2,1,69.4571423446923,144,107.269579286833
16,2,2,69.3628632863363,121,110.543165109266
16,2,3,68.713839819265,108,118.177296334063
16,2,4,70.0568947305485,40,95.7441783327085
15,2,1,69.7661512943736,85,107.372888770478
15,2,2,69.0834411303202,77,107.293803155713
15,2,3,68.9139398752257,64,115.100205384224
15,2,4,70.0489287084463,35,93.1985995675495
15,2,1,69.3687629030462,129,89.1434049611853
15,2,2,69.4000940958659,128,90.1128224212152
15,2,3,69.320429291836,93,99.1020993348211
15,2,4,70.0299425709004,43,75.1313747065433
14,2,1,68.859698914645,204,110.473196946841
14,2,2,69.0973239898682,100,109.940972290526
14,2,3,68.3347223414931,82,119.020728253527
14,2,4,70.0442688611089,29,94.7342666489421
14,2,1,69.3499875654254,260,104.607830718334
14,2,2,69.2319904327393,116,103.649965062679
14,2,3,69.2752100922341,101,108.850879310863
14,2,4,69.9780147318937,22,89.1941269781091
13,2,1,69.7791165803608,103,92.4297264312627
13,2,2,68.9069821039836,65,92.3716047954513
13,2,3,68.418837536213,48,96.9806616073474
13,2,4,69.9317284408881,26,77.7062529303366
13,2,1,68.7520086221528,85,90.3123696388502
13,2,2,68.7729944864909,87,90.2043078437273
13,2,3,68.0865388914596,77,96.4158204257546
13,2,4,69.8738004723374,10,75.2279319483205
12,2,1,69.0533990692674,89,110.183146375115
12,2,2,68.6402545928955,69,106.655166223529
12,2,3,69.0362494269083,66,115.377858063439
12,2,4,69.8149608689912,21,95.2609390554717
12,2,1,69.3556319788883,75,90.9508214203815
12,2,2,68.6184989293416,67,91.3553548212803
12,2,3,67.8412553210591,52,98.5358356959186
12,2,4,69.7217323147521,13,81.4060444314091
11,2,1,69.0769085800439,37,85.2461476791359
11,2,2,67.8154180288315,21,77.6151475466031
11,2,3,67.8772026328153,42,87.5367982714379
11,2,4,69.6019134521484,11,75.43378254032
11,2,1,68.5690871121591,2,55.3808798345635
11,2,3,68.8538578388303,1,61.2255196125552
11,2,4,69.3662839617048,2,47.6375981258825
10,2,3,67.6524190514587,2,46.0986115432315
10,2,4,69.3730080273687,1,32.1571480557468
9,2,3,67.4859541959541,0,44.2554351669969
9,2,4,69.5102075849261,4,30.687379498384
8,2,1,68.5027247646399,0,65.2693233360769
8,2,2,69.0108500798543,0,63.3681022628443
8,2,3,68.5440825085307,0,71.197488958569
8,2,4,69.5301508222308,4,57.6365155184467
8,2,1,68.7933542351974,1,37.6024771871453
8,2,4,69.5377548373475,0,30.4186162854894
7,2,1,69.4115235178094,1,24.0885782041805
7,2,1,68.562181171618,0,38.2230571857363
7,2,3,68.7467216669127,1,45.2405275402416
6,2,2,69.0438299179077,0,50.5332771462854
6,2,3,67.8255058111146,1,58.358627472946
6,2,4,69.5941384763134,1,43.8303071864066
6,2,1,69.4100806252998,0,51.3185595748146
6,2,3,68.1636692313261,1,59.7794668655042
6,2,4,69.594660544882,1,43.7301043578263
4,2,1,69.3954853258635,1,64.3145635095134
4,2,2,68.567293548584,0,62.8525332223799
4,2,3,68.1703647790953,1,73.0983608425595
4,2,4,69.6088941145916,2,57.4844331407512
4,2,1,68.5629746955738,1,37.4098697116569
4,2,3,68.3568935394287,2,45.9990335251059
3,2,3,68.1526190735573,1,47.0089909324306
3,2,4,69.6385595360581,1,30.489476157527
3,2,1,69.5624670731394,1,51.3883140853359
3,2,3,68.5476493835449,1,58.5925210943024
3,2,4,69.6406567631936,0,43.7736153954393
2,2,1,68.7206564786141,0,63.6091073186835
2,2,2,68.2067653338114,2,62.7007792725926
2,2,3,67.611986005029,1,73.5009004090389
2,2,4,69.6623646483129,3,56.9195085934189
1,2,1,69.1124785573859,2,64.033281905402
1,2,2,69.2932892481486,0,62.3708779798471
1,2,3,68.0212825952574,0,72.7455610960606
1,2,4,69.7142618140396,4,57.1022430076264
0,2,1,69.1147272210372,2,50.5439786598872
0,2,3,69.0006372318711,1,58.8624532236863
0,2,4,69.7629094026527,2,43.5457496349845
0,2,1,69.7778462861714,1,50.1400850218124
0,2,2,69.4367398579915,0,48.3858471560161
0,2,4,69.7990182370556,6,43.4056550975874
23,1,1,69.3749836034942,0,36.8454529343289
23,1,4,69.8534313902563,5,30.1108962594299
23,1,1,69.143371548569,2,51.420582981933
23,1,2,69.2251516977946,2,49.3306590972134
23,1,4,69.882198956548,3,44.0338150155512
22,1,1,69.9674948976751,2,64.2128282358462
22,1,2,68.8777928034465,2,62.5082988523936
22,1,3,68.3398684692937,2,70.6438391742704
22,1,4,69.9546854447345,5,57.1814809594071
22,1,3,68.2931188095448,1,30.4958661429773
21,1,1,69.2163690600479,1,64.5515516448068
21,1,2,69.103618812561,2,62.404884136864
21,1,3,68.5553776053495,0,70.7723296550685
21,1,4,69.8958700530383,3,57.5308049640735
21,1,1,70.0709000972279,0,49.8317850882304
21,1,3,68.1276214510896,0,56.5602556929516
21,1,4,69.8384105915926,3,44.113787861279
20,1,4,69.789108587771,5,17.2031736100689
20,1,1,69.2879812006365,0,63.7271098095807
20,1,2,68.9931175867716,0,62.156525185972
20,1,3,68.622578354769,1,70.2773940766638
20,1,4,69.695492958536,3,57.7486401323404
19,1,1,69.9261789154588,1,50.7925996267077
19,1,2,69.1478773752848,1,49.2914909221072
19,1,4,69.6460251321598,4,45.1216296854618
19,1,1,68.9104733048824,1,51.27938313294
19,1,2,68.6033706029256,0,49.5825714757739
19,1,4,69.5726896792042,5,45.6490332469475
18,1,2,68.5398633956909,0,35.6330337035033
18,1,4,69.5402190539302,10,31.3576929308329
18,1,1,69.6740168521279,2,50.0966700574936
18,1,2,68.5403357505798,1,49.076609159456
18,1,4,69.5133905994649,10,44.7017873533623
17,1,1,68.8180078539932,2,50.3660136272229
17,1,3,68.2083620470624,1,56.7642649208865
17,1,4,69.5286407470703,4,44.5319323853328
17,1,2,69.2392166137695,0,35.2743264044839
17,1,4,69.532391528694,3,30.9996903298161
16,1,1,69.3910785474275,1,50.1431059494716
16,1,3,67.7820676315662,1,57.7735547424745
16,1,4,69.4919418023557,3,43.9174985718491
16,1,1,68.8942889163369,0,49.4765145436686
16,1,3,68.2830787037694,0,57.5635698450787
16,1,4,69.4638042839206,1,43.8127103036095
15,1,1,69.6162535684151,1,51.7449941538071
15,1,3,67.8973474502563,1,56.2880058088194
15,1,4,69.4523564552774,1,43.5981081008067
15,1,1,69.2107854475055,0,50.3527381288004
15,1,3,67.6367165765097,2,56.1433211909316
15,1,4,69.4525865827288,3,43.4642840138695
14,1,1,68.8967266417386,0,64.2634945498139
14,1,2,67.9819506804148,0,60.9775511797343
14,1,3,67.958761969278,1,68.9281886894314
14,1,4,69.4666705228844,1,56.1151769486605
14,1,1,69.6270859032346,0,62.6426056924101
14,1,2,68.3084236780802,1,61.558466468734
14,1,3,68.1523957806964,1,69.4918916427414
14,1,4,69.4503753817811,0,56.8394909823837
13,1,2,68.3902198473613,0,21.8173753275914
12,1,2,68.8621193567912,0,35.2868219630909
12,1,3,67.9010961665664,2,43.2161508150457
12,1,1,68.0297181982743,0,22.179195670622
11,1,3,67.3744856923125,1,29.7604395678281
11,1,2,68.1795902252197,0,49.2776719079411
11,1,3,68.0631191785945,0,57.4001975353749
11,1,4,69.2668982525261,0,43.4800664515642
10,1,1,68.7580346224601,0,37.0793769929296
10,1,3,67.2676226593727,1,44.0099821291951
9,1,3,67.601048403008,0,30.6619763379931
9,1,1,68.1467090405916,0,50.1443879161234
9,1,3,67.0247290411661,0,57.5380879512086
9,1,4,69.2690245959224,1,43.6164695187035
8,1,1,68.8242674710458,0,51.1342435313054
8,1,2,68.5439563115438,0,50.1466871580706
8,1,4,69.2707774882414,0,44.2619107253922
8,1,1,68.017127120704,0,52.5082562336174
8,1,3,68.0331436423368,0,59.6715289309795
8,1,4,69.2803945736009,0,45.8800522231904
7,1,2,68.5527042706807,0,42.4215576681017
7,1,3,67.0366698753002,0,50.3879296625382
5,1,1,68.5112763120417,0,44.4949364485074
5,1,3,67.1830612226974,1,51.4437654961512
4,1,2,68.4264204025269,0,25.8985653604468
4,1,3,67.2132489404013,0,34.0453646514725
3,1,3,67.6718181122181,1,32.3805514357955
3,1,1,68.8112821077046,0,68.970043632813
3,1,2,68.3928967158,0,67.6936765468272
3,1,3,67.4801386012587,0,75.2279259382049
3,1,4,69.300867041763,0,61.3564594856871
2,1,1,68.0130281950298,0,38.1422276220837
2,1,2,67.6453675270081,0,37.0042885542935
2,1,2,68.0343114217122,0,36.8895628819446
2,1,3,67.5886031527852,0,44.5416785881534
1,1,1,68.1910859492787,0,51.2774814448567
1,1,2,68.3546256224314,0,49.6631921299049
1,1,3,67.9688073978868,0,57.3067770545968
0,1,1,68.8453955399363,0,54.7371504307084
0,1,2,68.3993061065674,0,53.4684359578241
0,1,3,67.8027474602988,0,61.0922557722079
0,1,1,68.117972842434,1,45.1817061996117
0,1,2,67.958512878418,0,44.1329692059226
0,1,3,67.0626636882161,1,51.720749063199
23,7,1,68.646902787058,0,54.2184612929996
23,7,2,67.7038201332092,1,53.5702144128445
23,7,3,67.5867559743482,0,61.3529381467961
23,7,4,69.3202500635264,1,47.1700156979787
23,7,3,68.2217831722526,1,39.8970923030138
23,7,4,69.3340453323053,1,25.9161709701439
22,7,2,68.3856756210327,0,31.4371268340619
22,7,4,69.3295030399245,1,25.0637685339607
22,7,1,68.9416244239138,0,35.5484918279981
22,7,3,67.5832577638848,2,39.7153960565338
21,7,1,68.8768855981659,7,58.1268105945783
