weekday,hour,occupancy,humidity,power
3,16,47,56.7987670898438,206.619953195943
3,16,48,55.6057834625244,215.216608222487
3,16,53,57.0323925018311,209.334020072332
3,16,66,53.9355850219727,208.739553174819
3,16,77,55.7621307373047,219.83170355286
3,16,99,55.9175510406494,215.353797987918
3,16,100,53.3032989501953,210.281290287909
3,16,148,54.1795654296875,214.291279328056
3,16,150,56.7446098327637,171.920466285635
3,16,170,56.2710189819336,191.490054627182
3,16,179,45.9247970581055,186.351880687114
3,16,249,52.4263553619385,251.510628922144
3,16,262,45.379415512085,180.513762222952
3,16,280,55.7210426330566,203.509458835208
3,16,345,52.4231052398682,241.210379653145
3,17,41,57.1834983825684,207.874990654731
3,17,48,53.6297149658203,213.463117040665
3,17,64,52.8048629760742,223.447761617543
3,17,82,56.0848865509033,213.284100023215
3,17,84,52.9512424468994,163.028760997142
3,17,97,53.6416034698486,185.554449097282
3,17,107,53.457181930542,219.099042589165
3,17,127,53.6953430175781,211.085214433842
3,17,156,55.808780670166,166.900181671954
3,17,192,55.5795917510986,180.269287526375
3,17,197,55.0604782104492,226.080213487614
3,17,212,54.4567413330078,235.86877649487
3,17,247,57.0927829742432,219.866501850629
3,17,257,52.4263553619385,249.128931967251
3,17,259,54.9208240509033,248.911377451412
3,17,314,46.384859085083,179.806643490127
3,17,320,52.5980243682861,215.076350035175
3,17,339,51.7134265899658,248.266608459759
3,17,372,55.8072261810303,200.751492811047
3,17,440,56.2230377197266,216.360911364813
3,17,465,54.4567413330078,236.345914819278
3,18,69,53.1793956756592,191.36451966688
3,18,75,53.7502670288086,219.327563708735
3,18,77,52.8016166687012,186.852330153692
3,18,90,56.0192489624023,222.178336423473
3,18,103,52.7147598266602,225.79846748308
3,18,132,49.7060604095459,215.729367862019
3,18,138,54.9011535644531,170.79462004872
3,18,206,54.2285022735596,235.069341203227
3,18,208,52.3701801300049,207.053039506747
3,18,216,55.8851757049561,214.086193198309
3,18,265,55.1543350219727,243.069086065632
3,18,267,54.4567413330078,242.820960181503
3,18,294,56.2119922637939,205.654703274748
3,18,309,55.9884700775146,200.296530827763
3,18,314,55.8106727600098,197.423627271375
3,18,322,52.7681884765625,254.689932684851
3,18,368,55.2343559265137,243.097520936572
3,18,378,52.6003227233887,260.029494477931
3,18,379,55.228422164917,245.343152884743
3,18,416,51.8394355773926,252.551497932
3,18,428,55.8282032012939,201.273181956843
3,19,30,52.5617637634277,192.474445477681
3,19,41,55.6844902038574,205.120421364787
3,19,76,52.4836559295654,207.927918902977
3,19,82,53.5521659851074,202.333707037789
3,19,92,54.4437198638916,176.226934696228
3,19,111,54.8215656280518,224.761306259723
3,19,135,55.7852077484131,219.116955601174
3,19,240,54.8527069091797,243.004636750265
3,19,242,55.827169418335,225.830088470597
3,19,264,52.0663738250732,266.672487006756
3,19,276,54.9357681274414,226.061751401081
3,19,283,50.7252559661865,189.437366708211
3,19,311,51.523286819458,199.600569800648
3,19,358,51.2512454986572,249.399994688225
3,19,372,49.5980987548828,192.345633427612
3,19,429,56.0616874694824,221.600816550694
3,19,472,52.1329193115234,260.712901831197
3,19,545,51.2238998413086,259.305165606755
3,20,31,54.1393375396729,176.18506912014
3,20,37,55.1179351806641,178.143371928454
3,20,40,52.6839733123779,207.07672689273
3,20,45,52.2158889770508,191.384433750412
3,20,46,55.0918292999268,206.268271339679
3,20,58,53.8989791870117,211.078452091897
3,20,62,52.0894718170166,220.447554860177
3,20,166,54.697566986084,221.882925399957
3,20,167,51.6001434326172,260.754068820039
3,20,171,53.7001266479492,241.287240194593
3,20,177,54.4101314544678,245.51023475331
3,20,177,55.9017963409424,213.945012145152
3,20,197,50.9352188110352,250.755220018094
3,20,201,51.5893058776855,212.131393909454
3,20,201,52.8679828643799,203.619731302955
3,20,220,53.3979148864746,238.818003157154
3,20,258,49.3535499572754,207.27825188011
3,20,271,51.3722915649414,259.234844453225
3,20,293,54.8458042144775,232.029318094195
3,20,379,51.2811660766602,201.691440101102
3,21,8,52.8048496246338,199.819288536935
3,21,13,52.810453414917,207.004403796745
3,21,13,54.1428146362305,148.174594391079
3,21,14,52.1796131134033,203.513296976482
3,21,14,52.6095123291016,207.133491933579
3,21,16,51.2031288146973,193.132674049266
3,21,16,52.2628574371338,211.260602618946
3,21,17,52.9333591461182,200.851847138169
3,21,18,54.4958438873291,210.760716393561
3,21,74,52.0642585754395,192.203595232626
3,21,137,54.7701663970947,228.95788497926
3,21,166,47.9330139160156,200.578979130631
3,21,167,52.3658237457275,223.11268494968
3,21,182,50.4938678741455,231.697720727359
3,21,192,54.0416927337646,242.907904183376
3,21,203,55.660717010498,218.455447160697
3,21,211,46.9954051971436,174.979169636295
3,22,1,52.6348648071289,168.213098807639
3,22,4,54.961088180542,177.317597431887
3,22,5,52.203218460083,140.753401373659
3,22,6,52.4231414794922,199.163893292047
3,22,7,50.9722347259521,167.694460621133
3,22,7,52.4824028015137,171.341208434897
3,22,8,51.1908302307129,165.364527166588
3,22,8,52.3071422576904,164.032181374176
3,22,8,52.5751972198486,196.056102638133
3,22,8,54.2947196960449,152.702746261522
3,22,48,54.7101573944092,185.832690224401
3,22,94,53.8121719360352,228.105829717359
3,22,94,53.9643516540527,234.227125376055
3,22,113,50.4167060852051,210.805494407337
3,22,126,48.3003406524658,198.421925371076
3,22,130,53.0196628570557,241.055190399667
3,22,146,50.4148960113525,197.708169435355
3,22,150,50.1765422821045,236.430527665565
3,22,150,51.5347061157227,244.412013350491
3,22,151,52.6694526672363,206.786068120768
3,22,152,53.9109306335449,187.263845900772
3,22,163,55.3060760498047,210.75624831699
3,22,200,52.5155696868896,217.938078458712
3,22,221,54.9949798583984,189.768725456146
3,23,1,55.1913299560547,166.31132415001
3,23,2,52.7162055969238,162.138936034229
3,23,2,53.7846622467041,172.289624856843
3,23,4,52.6526985168457,138.355215339834
3,23,6,54.5969734191895,142.893934513791
3,23,92,53.0527305603027,190.77575833103
3,23,102,51.2175273895264,214.494990605686
3,23,104,53.4323577880859,190.149286385858
3,23,107,42.1011981964111,171.295225890528
3,23,141,54.9058856964111,185.387447625515
3,23,143,50.2787761688232,195.098183860508
3,23,155,54.9873828887939,178.505833198113
3,23,158,52.7926349639893,216.105721730099
3,23,178,53.1147594451904,212.691159515001
4,0,0,55.5751399993896,161.035429172189
4,0,1,52.496265411377,165.423514970869
4,0,2,52.7772064208984,177.022013452253
4,0,3,54.3324489593506,163.870125274494
4,0,4,50.1874732971191,167.220202852681
4,0,4,51.740026473999,186.38139121022
4,0,4,53.0897636413574,140.136082396377
4,0,4,53.1678295135498,158.676836121653
4,0,12,53.7400169372559,205.69186077526
4,0,43,50.8140602111816,194.843718882505
4,0,43,53.1181621551514,197.986529763381
4,0,87,51.0449371337891,194.129717451811
4,0,89,53.6141624450684,192.90967672618
4,0,93,53.5827674865723,183.912860044773
4,0,99,54.5523738861084,203.289467409777
4,0,105,53.8907928466797,183.603573465749
4,0,106,51.2024974822998,222.201557512075
4,0,123,54.9713706970215,178.299481878261
4,0,174,55.0580101013184,188.860738792719
4,0,255,46.458345413208,178.289811912138
4,1,0,53.794075012207,168.841412392969
4,1,2,53.0038356781006,139.205915989936
4,1,2,53.7023181915283,152.424760580965
4,1,2,54.4826107025146,160.579617520358
4,1,3,52.6064357757568,137.353382767091
4,1,3,54.404354095459,154.667305824842
4,1,6,52.044677734375,180.919336640276
4,1,7,55.4277400970459,141.923014363187
4,1,12,50.6657199859619,166.416917022114
4,1,50,53.4609794616699,168.824951830291
4,1,53,54.5585746765137,191.896182423312
4,1,55,51.5061168670654,190.402667355957
4,1,62,53.1097068786621,183.130105707096
4,1,64,37.8772735595703,186.076602902642
4,1,78,50.9688129425049,169.019743050798
4,1,80,51.1192836761475,163.141599875817
4,1,126,38.9337692260742,179.887946721137
4,1,150,54.2761459350586,205.604468783102
4,2,0,52.9142951965332,145.867973156011
4,2,0,53.2708225250244,139.983274921513
4,2,1,53.1866016387939,147.478221660422
4,2,1,55.4877166748047,157.735453415429
4,2,1,55.5800590515137,138.494919250283
4,2,2,53.509786605835,133.352302688552
4,2,2,53.7172317504883,160.703223779914
4,2,2,55.7311630249023,142.019552342157
4,2,3,54.485279083252,154.266577099683
4,2,4,53.57590675354,128.818261107226
4,2,4,53.8422183990479,124.593443331396
4,2,4,54.3286266326904,150.776322220045
4,2,6,51.5069389343262,151.869910634763
4,2,6,54.8874530792236,140.538041801599
4,2,22,51.8078460693359,172.057063712738
4,2,32,52.8775768280029,185.48737944485
4,2,32,54.7077732086182,180.714230331097
4,2,36,50.9626064300537,158.341410540917
4,2,44,51.2753105163574,161.664335080422
4,2,44,54.8630790710449,168.746232630307
4,2,46,53.7685356140137,182.226083957707
4,2,52,44.6683540344238,149.074925297144
4,2,55,37.3296413421631,155.108797407273
4,2,64,44.8995132446289,167.086398331332
4,3,0,53.5028591156006,128.03643744564
4,3,1,54.481014251709,142.749475801829
4,3,2,53.954309463501,132.009657146671
4,3,4,52.9645709991455,160.465526272892
4,3,4,54.8874530792236,139.398143583589
4,3,6,55.7311630249023,127.419511635584
4,3,7,54.2665176391602,151.484304755722
4,3,11,51.9599914550781,168.943839226675
4,3,13,52.3456611633301,155.82406763293
4,3,13,55.2444667816162,165.215192067495
4,3,16,54.0708961486816,146.817611374194
4,3,17,51.1127223968506,153.15935339409
4,3,31,51.189079284668,147.273702568637
4,3,36,44.5180625915527,137.268201635219
4,4,0,52.7299785614014,125.43761588959
4,4,1,54.1890106201172,125.171604341915
4,4,2,44.6732349395752,117.337023134984
4,4,2,53.6693744659424,126.691709296108
4,4,2,54.500150680542,123.741162121703
4,4,3,54.116096496582,126.589822650596
4,4,3,54.553165435791,133.829795624712
4,4,3,54.6463356018066,124.437410167069
4,4,3,55.0952758789062,124.877424732957
4,4,3,56.1111450195312,125.267387411848
4,4,4,50.9414939880371,127.27392479952
4,4,4,54.1832733154297,128.065619481407
4,4,5,52.4220294952393,129.759424392221
4,4,6,51.1922588348389,142.25401399564
4,4,6,53.3613510131836,127.344826697517
4,4,6,54.0754814147949,149.946247800835
4,4,6,55.0779094696045,122.35621675619
4,4,6,56.2601490020752,127.045952373825
4,4,16,54.0706596374512,139.62272453928
4,4,18,34.4662971496582,169.425194798823
4,5,0,51.8994102478027,129.515102680132
4,5,0,54.191349029541,125.265760148497
4,5,0,55.2410621643066,120.969589578017
4,5,0,55.5760517120361,123.218862945912
4,5,1,54.0938606262207,124.65162775488
4,5,1,54.3801898956299,134.626314060675
4,5,1,54.5720176696777,124.705428874848
4,5,1,55.270133972168,126.469111017504
4,5,1,55.5507965087891,127.321274598362
4,5,2,44.6732349395752,119.126202747691
4,5,2,52.7220096588135,129.509441217873
4,5,3,52.9521579742432,127.20337939146
4,5,3,54.878267288208,123.949120397912
4,5,5,51.0933532714844,127.997628316662
4,5,5,54.5340461730957,133.546273274696
4,5,7,54.0706596374512,130.745762525068
4,5,9,34.0044097900391,123.795009691676
4,5,10,33.4527339935303,119.493636369822
4,5,12,54.0706596374512,132.371356017567
4,6,0,53.8064193725586,121.529035292013
4,6,0,55.4970245361328,123.80442639676
4,6,0,55.9362735748291,124.774743573478
4,6,1,52.4983215332031,128.921839154878
4,6,1,54.6368942260742,127.68052719452
4,6,2,44.5982055664062,118.79321882574
4,6,2,54.0690994262695,128.766743744025
4,6,2,54.6552104949951,125.156243821344
4,6,2,55.3085289001465,119.169927867624
4,6,3,44.5982055664062,115.557882415713
4,6,3,53.1854019165039,128.954400223418
4,6,3,53.3368453979492,128.145393113198
4,6,3,55.1201343536377,122.415488915169
4,6,3,55.5322608947754,122.557444976264
4,6,3,55.5721340179443,123.752546195989
4,6,5,51.4042072296143,126.300898241752
4,6,5,54.6849842071533,135.596698575449
4,6,6,51.47878074646,128.056418232038
4,6,9,32.8397636413574,116.860897834878
4,7,0,54.3470935821533,119.608687447326
4,7,0,55.3988780975342,122.01808093657
4,7,1,54.1078414916992,119.850836259226
4,7,1,54.806037902832,122.646583030903
4,7,1,54.8640460968018,126.992953024106
4,7,1,54.8751277923584,124.810348518338
4,7,1,55.5317115783691,122.997095521278
4,7,2,52.6672878265381,127.862130684836
4,7,2,53.3279914855957,128.160805390333
4,7,2,55.3775424957275,122.039736214676
4,7,2,55.4741554260254,121.857898108312
4,7,2,56.4772529602051,127.232136403036
4,7,3,44.5982055664062,119.684068705741
4,7,3,52.5886135101318,128.44009067741
4,7,3,54.4526557922363,121.830682750966
4,7,7,57.3220615386963,128.960048766166
4,7,9,57.0923480987549,122.098526367656
4,8,0,55.9182147979736,120.433249191352
4,8,1,54.6175212860107,122.035722125991
4,8,1,54.8751277923584,124.108344682405
4,8,1,55.7356986999512,121.899990869482
4,8,2,44.5982055664062,115.357780980732
4,8,2,54.4233150482178,118.101151718467
4,8,2,54.9647083282471,123.211194333941
4,8,3,52.8179416656494,127.879115214542
4,8,3,52.971529006958,125.845703869854
4,8,3,53.2307891845703,128.251469523821
4,8,3,54.3419723510742,120.38736968927
4,8,5,51.9315757751465,125.13091156882
4,8,5,52.7326412200928,115.944521282276
4,8,5,54.9003353118896,144.727592453564
4,8,5,55.1216621398926,125.389309609251
4,8,7,53.4797439575195,127.635575837659
4,8,8,53.2664966583252,127.722106560454
4,9,0,52.3874664306641,124.361678357876
4,9,0,53.4989242553711,124.368144035223
4,9,0,54.958911895752,116.547838701488
4,9,0,55.005054473877,121.472989615664
4,9,0,56.0675296783447,119.565265940473
4,9,0,56.0951652526855,118.633782868332
4,9,0,56.3045673370361,121.573463817273
4,9,1,52.6582794189453,115.931516088342
4,9,1,54.0137767791748,122.001048263133
4,9,1,54.929666519165,121.053863584792
4,9,1,55.3525867462158,125.278041698795
4,9,1,55.8390693664551,120.856084430445
4,9,1,56.0689239501953,122.411682278733
4,9,1,56.338888168335,122.365855888609
4,9,2,52.8469371795654,123.499472896539
4,9,3,44.4455547332764,114.951236737776
4,9,4,53.860481262207,124.014000008407
4,9,8,52.6179637908936,121.838533583446
4,10,0,29.13987159729,118.394525496085
4,10,0,55.2396602630615,120.079986997473
4,10,1,29.3646297454834,119.566143267992
4,10,1,43.6880741119385,115.627656492026
4,10,1,52.5076465606689,114.405369067274
4,10,1,56.1420879364014,118.355310455401
4,10,1,56.6416625976562,121.467830698908
4,10,1,58.1823310852051,129.256988117937
4,10,2,55.4270420074463,128.917205415113
4,10,2,56.3802375793457,120.491490293149
4,10,3,51.8573799133301,122.232909184939
4,10,3,53.6498374938965,129.923849503568
4,10,3,54.8035564422607,122.123652256647
4,10,3,56.7169857025146,126.933377486974
4,10,4,54.0873680114746,130.566684006277
4,11,0,28.8367795944214,115.719582709484
4,11,0,51.1719608306885,132.472143320076
4,11,0,51.5516109466553,120.644354898162
4,11,3,28.6844568252563,125.549808927346
4,11,4,55.1828346252441,137.8020529442
4,11,4,55.3173942565918,123.734086389042
4,11,8,43.3837413787842,129.991515102593
4,11,8,53.6498374938965,125.749262728234
4,11,9,57.8675231933594,127.369769457349
4,11,11,52.7689609527588,128.329538495804
4,11,12,55.6023864746094,136.206873806281
4,11,14,52.2017669677734,118.71083021746
4,11,16,53.848804473877,132.077493809134
4,11,24,53.5765781402588,128.183226963272
4,11,28,55.3676872253418,134.300650006742
4,11,37,55.8103656768799,139.645414888335
4,11,101,54.4680957794189,161.529056017665
4,11,103,55.9043292999268,162.669279385329
4,11,136,57.8675231933594,151.631506180391
4,11,163,56.5643863677979,153.728811652225
4,11,165,53.419994354248,150.577548268193
4,12,18,50.552318572998,131.092288904503
4,12,31,55.084903717041,162.479672656424
4,12,51,55.1600532531738,164.637585840101
4,12,51,55.4608745574951,152.425405159564
4,12,64,55.4129772186279,170.28418613167
4,12,92,50.2406234741211,156.148170189495
4,12,103,55.307092666626,171.261930861947
4,12,135,43.7720737457275,183.344248749461
4,12,145,54.0101947784424,187.941571494128
4,12,152,56.8782424926758,169.136913521535
4,12,157,57.2482814788818,154.478719539678
4,12,169,56.489049911499,179.51007049717
4,12,180,52.8442993164062,190.33048764948
4,12,180,54.0333862304688,174.453931010881
4,12,190,53.3488521575928,172.435261203587
4,12,190,55.6812953948975,188.514048838348
4,12,274,53.1522960662842,184.725821626227
4,12,293,58.0291023254395,189.86067590001
4,13,67,55.1802539825439,174.93336879753
4,13,82,55.459888458252,174.703201001801
4,13,93,55.2346992492676,167.137937842461
4,13,96,55.2273387908936,166.948535573902
4,13,117,55.5748634338379,197.574996522162
4,13,134,54.994800567627,182.918063250545
4,13,159,27.6950979232788,174.581919993041
4,13,165,50.0084857940674,178.675133267971
4,13,168,55.3771629333496,179.20232135788
4,13,191,45.2596855163574,182.16555284863
4,13,211,57.951696395874,199.742817807215
4,13,232,57.8754253387451,207.149902141042
4,13,232,59.1454105377197,180.469000007753
4,13,233,56.8056221008301,181.527390078845
4,13,244,53.4495811462402,208.846932944725
4,13,257,56.5102081298828,196.517501187307
4,13,263,55.8342704772949,199.824728634121
4,13,308,53.5792770385742,215.963007976214
4,14,51,54.5955924987793,178.930696655763
4,14,53,54.1962718963623,197.479579972627
4,14,58,56.0981140136719,164.128871716297
4,14,70,55.9652519226074,211.66243523013
4,14,120,55.0688323974609,216.454725130636
4,14,128,52.66965675354,181.18871387266
4,14,182,50.3169479370117,198.757356378832
4,14,186,55.2663078308105,194.524714204803
4,14,238,53.3054046630859,225.288157229719
4,14,241,55.7294025421143,222.117428573954
4,14,299,53.2885665893555,217.218402364379
4,14,299,53.6154727935791,215.481139010633
4,14,300,54.6193981170654,235.610363001615
4,14,338,52.7761554718018,238.629430484085
4,14,356,58.275182723999,217.133636677638
4,14,368,57.0429363250732,198.335284467263
4,14,392,52.9749565124512,213.308652616222
4,14,410,55.9799633026123,208.145367271616
4,14,465,56.5734386444092,204.904908754048
4,14,488,52.7462959289551,210.468682475126
4,14,513,45.4113464355469,191.735031651013
4,15,53,53.1337432861328,206.890052906965
4,15,55,55.4663028717041,206.618839275587
4,15,82,52.8153476715088,213.869905324973
4,15,86,56.0415363311768,209.055013169156
4,15,99,52.5585975646973,228.895521048631
4,15,131,55.388355255127,162.630445915333
4,15,132,53.4329071044922,189.772132338258
4,15,134,53.9698162078857,190.016034885339
4,15,136,55.5758476257324,205.80611805481
4,15,162,54.3262424468994,229.036696032359
4,15,207,57.8877868652344,194.818527019641
4,15,243,45.3259468078613,188.290971464041
4,15,244,54.6449756622314,247.854267187096
4,15,273,52.7367267608643,229.406261413067
4,15,293,52.8429431915283,232.444004555873
4,15,307,52.6761054992676,217.991095297621
4,15,308,54.796459197998,236.064013447467
4,15,326,52.0274105072021,224.916530946241
4,15,363,51.2809200286865,189.03344630677
4,15,406,50.788610458374,190.61821533466
4,15,450,45.9910373687744,203.45048613273
4,16,38,55.7698802947998,207.104147207283
4,16,52,52.9785537719727,206.298834013432
4,16,53,56.2921047210693,211.2848844564
4,16,54,51.8731594085693,222.36486161733
4,16,56,52.1976356506348,213.372273258603
4,16,56,53.2623805999756,212.580110641982
4,16,95,56.2117500305176,206.192731328803
4,16,111,53.449535369873,194.777554685978
4,16,129,28.8257131576538,221.594271940907
4,16,147,55.89231300354,216.378371441358
4,16,171,53.7626705169678,236.603905078111
4,16,221,54.8271961212158,252.414562931983
4,16,225,27.9959077835083,211.649232225405
4,16,225,52.2373428344727,259.052138360596
4,16,232,54.3842010498047,241.848259905673
4,16,304,53.5158786773682,227.159325197281
4,16,326,51.5120449066162,194.410330332117
4,16,361,54.5686321258545,239.431976358377
4,16,372,51.6160316467285,244.570418534509
4,16,416,57.9755802154541,212.285065874516
4,16,438,54.5378799438477,223.729937554948
4,16,487,57.8852424621582,198.991610179888
4,17,34,56.0597553253174,210.737059030449
4,17,36,52.9101467132568,206.960633847106
4,17,39,54.3966159820557,174.316908010369
4,17,44,51.933292388916,203.365875975986
4,17,46,52.7397480010986,206.203304637078
4,17,47,52.1718883514404,230.720287394361
4,17,49,51.7330112457275,199.693149696541
4,17,59,52.7943229675293,209.780573954777
4,17,69,54.9196262359619,208.765560624219
4,17,71,55.1563777923584,202.441650674737
4,17,77,55.5851154327393,183.05557275092
4,17,78,56.2114105224609,202.433851673239
4,17,99,53.990650177002,184.706828591588
4,17,193,56.152006149292,220.439519900217
4,17,238,53.5293884277344,234.216831322323
4,17,244,42.1089210510254,215.049755502463
4,17,253,41.5557594299316,214.240346324514
4,17,313,57.59641456604,219.519843772316
4,17,331,51.5728893280029,252.045462735201
4,17,406,52.0084819793701,244.698418234853
4,17,436,52.1224575042725,233.369361751742
4,18,27,54.0791034698486,187.446709367563
4,18,29,54.3100681304932,184.925178354431
4,18,33,52.9020843505859,168.366286185919
4,18,42,52.8205509185791,198.781364860915
4,18,73,55.0731887817383,202.778514986392
4,18,88,51.197057723999,203.134010279027
4,18,108,54.2921752929688,181.32576673833
4,18,115,51.2750968933105,191.420967929822
4,18,195,53.1774501800537,232.869245539943
4,18,198,51.339506149292,249.562667771272
4,18,228,51.3383712768555,242.468273004924
4,18,231,56.9751358032227,224.376983120979
4,18,248,48.7643814086914,213.262729797571
4,18,250,52.1230297088623,226.672525350994
4,18,257,51.3909931182861,246.581145118253
4,18,259,51.7029399871826,237.271849502926
4,18,282,51.5533065795898,249.633653863188
4,18,287,53.992280960083,233.115857641998
4,18,288,41.088228225708,183.442047740158
4,18,297,54.1438674926758,225.914309858985
4,18,401,26.7553462982178,212.226440955885
4,18,412,52.04616355896,218.941242887639
4,19,18,54.1126346588135,211.749931593775
4,19,19,53.3459167480469,175.421880263224
4,19,36,52.6042251586914,211.34459611724
4,19,39,51.7689590454102,213.349144298118
4,19,50,55.2949848175049,204.207439409685
4,19,52,55.5952186584473,200.237179366406
4,19,57,55.5301113128662,212.951761205739
4,19,75,51.0424385070801,177.447284717055
4,19,81,54.2936992645264,215.10742527718
4,19,106,55.4537754058838,204.429381204536
4,19,187,53.1772937774658,234.312124848802
4,19,209,48.3093223571777,180.675027588964
4,19,215,57.0488109588623,215.885406005429
4,19,251,54.1780490875244,242.033647324075
4,19,258,25.7457580566406,197.978287985577
4,19,259,57.1288166046143,206.878135499166
4,19,293,40.1596870422363,240.040766066522
4,19,324,53.6911945343018,204.390757583984
4,19,325,51.8824100494385,211.718764930323
4,19,328,25.9022636413574,214.704574710777
4,20,16,54.8122310638428,208.27791990852
4,20,39,53.7111377716064,184.335382398072
4,20,49,54.6672859191895,200.846428536897
4,20,52,54.4657497406006,177.310939469287
4,20,108,53.1029300689697,239.27495535824
4,20,112,53.3897476196289,224.006253297441
4,20,149,50.3214931488037,242.728086269024
4,20,152,39.2792510986328,197.765373002068
4,20,154,53.8709678649902,237.778849400696
4,20,162,55.7435398101807,216.548570366896
4,20,174,56.8958015441895,224.481429554493
4,20,198,53.5382614135742,226.546062982001
4,20,200,51.0566329956055,221.994919247343
4,21,2,54.8139247894287,184.589787042467
4,21,9,52.0650291442871,186.702357188129
4,21,11,54.9643230438232,196.460609865695
4,21,18,52.2909469604492,198.328287983139
4,21,19,52.003080368042,205.036100745026
4,21,19,53.5426807403564,195.843913655786
4,21,27,51.9980888366699,219.23770419808
4,21,47,54.2247581481934,205.18256522491
4,21,75,55.2746200561523,205.065248843399
4,21,106,55.4273796081543,210.68853264465
4,21,132,50.1471729278564,220.423992014927
4,21,155,52.3324737548828,232.482970864628
4,21,167,24.6280279159546,211.670289460686
4,21,169,52.5582027435303,243.90053039114
4,21,221,50.9573173522949,227.491706530534
4,21,344,51.1107120513916,178.598510306416
4,21,389,51.9325103759766,205.270506816101
4,22,3,51.5965843200684,191.931894980429
4,22,3,53.6870727539062,186.264117885992
4,22,4,53.6091327667236,182.922827814153
4,22,6,49.8177585601807,170.781181237311
4,22,6,50.5081653594971,182.215537102515
4,22,6,54.1148433685303,185.155982178374
4,22,6,54.5663509368896,189.729619348451
4,22,8,51.9149055480957,182.696735725593
4,22,31,51.7671813964844,209.985184839927
4,22,84,54.5489921569824,180.318376940617
4,22,102,49.7908725738525,214.772889007581
4,22,108,49.7876663208008,221.320191511419
4,22,110,23.5163488388062,195.9895944194
4,22,113,52.2573890686035,241.909341626771
4,22,120,46.3365612030029,181.553893983044
4,22,128,54.1505126953125,196.659193973523
4,22,140,49.8369636535645,228.509004799678
4,22,143,46.0271186828613,183.750625110144
4,22,145,56.5782814025879,210.38633475345
4,22,191,49.918514251709,225.028408081824
4,22,239,51.1239490509033,206.890139075491
4,23,1,49.8934173583984,164.450175215374
4,23,1,52.1454982757568,165.377849611454
4,23,2,53.7308940887451,151.566400569573
4,23,2,53.9803905487061,181.381441496662
4,23,4,51.9165821075439,175.952624556608
4,23,4,52.2063846588135,177.40002412899
4,23,4,53.9553718566895,173.365346402396
4,23,6,53.7626361846924,169.291432538448
4,23,12,53.729097366333,154.121883376996
4,23,13,51.5552444458008,202.567912140134
4,23,20,51.5404167175293,206.21386415622
4,23,55,56.1836090087891,216.209298836882
4,23,106,50.1459293365479,188.809651649266
4,23,107,49.838020324707,203.08785405723
4,23,113,23.2903957366943,171.286156042479
4,23,146,50.4526672363281,210.743700275314
4,23,167,51.3556499481201,211.446162413369
4,23,176,52.7232208251953,217.859902071621
4,23,199,49.9149589538574,227.508327055315
5,0,0,52.52712059021,162.320202764095
5,0,1,52.8590602874756,167.240395768866
5,0,2,52.6335334777832,184.13472016342
5,0,2,54.3532409667969,155.218795085762
5,0,3,52.836030960083,159.026577129232
5,0,3,54.1264114379883,156.276262653555
5,0,3,54.7258205413818,158.471271801187
5,0,4,52.892427444458,168.613645553618
5,0,4,53.608247756958,163.074226209341
5,0,4,54.2079181671143,158.041393611406
5,0,10,54.6266040802002,171.603443605069
5,0,49,56.107006072998,213.447873777972
5,0,88,50.8308887481689,178.114670980896
5,0,99,52.6775169372559,186.28578088872
5,0,119,23.367374420166,169.592764378351
5,0,129,47.3461074829102,187.066865044908
5,0,158,46.876781463623,200.85309086123
5,0,170,51.2780246734619,215.479773976142
5,1,1,51.2047786712646,148.308270510635
5,1,3,53.6890277862549,161.143917611131
5,1,3,55.1793556213379,165.160105496965
5,1,5,54.5686359405518,150.073799724341
5,1,8,53.4330444335938,165.039331191394
5,1,17,51.8062305450439,165.221296088392
5,1,52,42.1505184173584,146.298443790904
5,1,54,53.3729991912842,189.238341000368
5,1,61,51.4389514923096,173.340626935154
5,1,62,53.0344257354736,193.28629060075
5,1,71,50.9886951446533,183.864802244148
5,1,71,53.1093101501465,204.400772526918
5,1,89,51.7503032684326,175.679257406358
5,2,1,53.2981376647949,147.079062322999
5,2,2,53.598461151123,159.464088429668
5,2,2,54.8764896392822,144.930173597619
5,2,3,52.1336040496826,153.872338747256
5,2,4,52.782470703125,171.803184718534
5,2,4,53.1457901000977,135.947090366477
5,2,4,53.6619739532471,166.40709456231
5,2,5,54.5039901733398,150.085846432485
5,2,9,52.6566314697266,163.183820957376
5,2,12,50.9783973693848,175.404602649069
5,2,15,52.8820152282715,190.81471563963
5,2,22,42.3046817779541,143.298563168762
5,2,23,51.0537204742432,192.423144856613
5,2,25,55.9525470733643,179.59222957975
5,2,27,42.4588279724121,129.504459813499
5,2,33,50.8359870910645,187.371014806005
5,2,37,56.1051578521729,197.227199345216
5,2,39,53.3715076446533,196.688892521081
5,2,42,23.2829656600952,153.08206785025
5,2,45,48.0260734558105,186.624327510246
5,3,1,52.285099029541,152.238006192347
5,3,2,53.8561973571777,122.624190983071
5,3,2,53.9304904937744,129.087376088195
5,3,2,54.8344135284424,134.708975818095
5,3,2,55.4083786010742,129.963741320564
5,3,3,54.2489128112793,148.440273778862
5,3,3,55.1869449615479,147.769357607205
5,3,4,52.2895011901855,136.093335033802
5,3,5,54.1955471038818,153.949303463742
5,3,7,54.3465042114258,134.481644882879
5,3,13,44.647762298584,131.770087247103
5,3,14,42.6106853485107,127.737223270058
5,3,14,51.2169189453125,148.823849047243
